date,consumer_sentiment,investor_sentiment
2016-09-14,0.008699999999999996,
2016-09-15,-0.004341818181818184,
2016-09-16,-0.051105333333333336,
2016-09-17,0.03648775510204081,
2016-09-18,0.08691395348837208,
2016-09-19,0.08051372549019607,
2016-09-20,0.04388571428571428,-0.87105
2016-09-21,0.020743859649122797,-0.4767
2016-09-22,-0.010489795918367349,0.8246
2016-09-23,-0.048382258064516126,0.9953
2016-09-24,0.07942884615384616,
2016-09-25,0.14072916666666666,
2016-09-26,0.015046666666666668,0.9989
2016-09-27,-0.10406304347826087,0.0
2016-09-28,-0.06917746478873239,-0.8313
2016-09-29,0.011308955223880592,0.1999
2016-09-30,-0.0014672727272727285,
2016-10-01,0.0726,
2016-10-02,-0.0540891891891892,
2016-10-03,0.02946071428571429,0.6995
2016-10-04,0.07865178571428573,0.67015
2016-10-05,-0.08103548387096775,
2016-10-06,0.07197551020408163,0.7653
2016-10-07,-0.0359904761904762,0.9877
2016-10-08,0.0015799999999999987,
2016-10-09,0.12506410256410255,0.7717
2016-10-10,-0.0067964285714285705,0.9371
2016-10-11,0.131,
2016-10-12,0.005668316831683164,
2016-10-13,-0.13248599033816427,0.9953
2016-10-14,-0.054533884297520666,
2016-10-15,-0.013637179487179485,
2016-10-16,0.055042857142857136,
2016-10-17,0.013591666666666663,0.9798
2016-10-18,0.07031666666666667,-0.33545
2016-10-19,0.024095959595959594,0.6915
2016-10-20,0.00041985815602836704,0.9451
2016-10-21,0.01389658119658119,0.0
2016-10-22,0.030950684931506853,0.998
2016-10-23,0.02981230769230769,
2016-10-24,-0.12633157894736843,
2016-10-25,-0.0653816091954023,0.9980333333333333
2016-10-26,-0.02258403361344538,0.9992
2016-10-27,0.05021030927835052,0.9975
2016-10-28,0.0451031746031746,
2016-10-29,0.11610000000000001,
2016-10-30,0.029437313432835815,
2016-10-31,0.10655138888888888,
2016-11-01,0.09436210526315789,
2016-11-02,0.06708163265306122,0.0
2016-11-03,0.05292736842105263,0.5719
2016-11-04,0.02569604519774011,
2016-11-05,0.009309352517985606,0.9789000000000001
2016-11-06,0.0710205128205128,
2016-11-07,-0.0010387096774193535,
2016-11-08,-0.0968853448275862,0.5952
2016-11-09,-0.00909428571428571,
2016-11-10,-0.05745833333333333,-0.4215
2016-11-11,-0.002549618320610691,0.9985999999999999
2016-11-12,0.03170933333333333,0.3399
2016-11-13,-0.029382456140350885,
2016-11-14,0.07149444444444444,0.9984
2016-11-15,0.16419325842696628,0.9384250000000001
2016-11-16,-0.018798947368421054,
2016-11-17,-0.014282978723404255,
2016-11-18,0.08115631067961165,
2016-11-19,0.07399615384615384,
2016-11-20,0.03443623188405796,
2016-11-21,0.060107692307692306,0.959
2016-11-22,0.0048509090909090915,
2016-11-23,0.09066907216494846,
2016-11-24,0.030117204301075267,
2016-11-25,-0.03574,0.996
2016-11-26,0.08864230769230769,0.9861
2016-11-27,-0.03528295454545454,-0.8481
2016-11-28,0.04829928571428571,-0.3818
2016-11-29,0.07135288461538461,
2016-11-30,0.012824999999999998,0.9970666666666667
2016-12-01,0.04220357142857142,0.9762
2016-12-02,0.015805982905982903,0.9998
2016-12-03,0.05141756756756757,0.3182
2016-12-04,0.0736991935483871,
2016-12-05,0.06550081967213114,0.26460000000000006
2016-12-06,-0.013054310344827586,
2016-12-07,-0.022210897435897436,
2016-12-08,-0.006122627737226278,0.8689
2016-12-09,0.030029292929292926,
2016-12-10,-0.025302097902097906,0.9674
2016-12-11,0.09792372881355932,
2016-12-12,0.12907928571428573,0.6404
2016-12-13,-0.06255,
2016-12-14,0.02407777777777778,0.9951
2016-12-15,0.13250833333333334,0.9863500000000001
2016-12-16,0.0056292993630573255,0.9972
2016-12-17,-0.002837272727272731,
2016-12-18,-0.030171666666666663,-0.73
2016-12-19,0.04337421875,0.9169
2016-12-20,0.0018648648648648626,
2016-12-21,-0.015426785714285716,
2016-12-22,-0.09368780487804877,-0.34
2016-12-23,0.16135714285714287,-0.35015
2016-12-24,0.20753777777777777,0.0
2016-12-25,0.06553255813953487,
2016-12-26,0.051803636363636364,
2016-12-27,0.2983206896551724,
2016-12-28,0.13680307692307694,0.062399999999999956
2016-12-29,0.2041609756097561,0.9993
2016-12-30,0.1346322033898305,0.69335
