date,weighted_compound
2015-06-10,-0.4148623670212766
2015-06-11,0.07459044185616565
2015-06-12,0.18980336658354116
2015-06-13,0.3217285519125683
2015-06-14,0.03158028169014084
2015-06-15,-0.0376256207078711
2015-06-16,0.5452910874897793
2015-06-17,0.14780665972944848
2015-06-18,0.3692793650793651
2015-06-19,-0.2731340119978185
2015-06-20,0.21690011286681712
2015-06-21,0.25993996598639457
2015-06-22,0.3126945967741935
2015-06-23,-0.15984955185659414
2015-06-24,-0.38521825364391776
2015-06-25,-0.05145975609756099
2015-06-26,0.3191797330696985
2015-06-27,-0.12282445730824894
2015-06-28,-0.2672595041322313
2015-06-29,0.008885762111067348
2015-06-30,0.2342207538802661
2015-07-01,0.04382733457019171
2015-07-02,0.2499415803814714
2015-07-03,0.06097596566523605
2015-07-04,-0.06652270467836255
2015-07-05,-0.07735202429149798
2015-07-06,-0.0815129175580056
2015-07-07,-0.2855969553012309
2015-07-08,0.14265052631578948
2015-07-09,0.025942816285329746
2015-07-10,0.5242149028077754
2015-07-11,-0.4457444405533182
2015-07-12,0.1892393048128342
2015-07-13,0.020212463033375573
2015-07-14,0.14526294885745378
2015-07-15,0.18573942470389168
2015-07-16,-0.12943914643119941
2015-07-17,0.15098016737723038
2015-07-18,-0.19985939713639791
2015-07-19,0.6487764444444445
2015-07-20,0.23846151305914143
2015-07-21,0.22528793445878847
2015-07-22,-0.25264716895666617
2015-07-23,-0.5410843421529539
2015-07-24,0.19087109295199178
2015-07-25,0.14893874092009687
2015-07-26,0.17885060060060062
2015-07-27,-0.030759977973568286
2015-07-28,0.6272212217290215
2015-07-29,0.402968647717485
2015-07-30,0.37800361445783137
2015-07-31,-0.4305481923601637
2015-08-01,0.19930442307692306
2015-08-02,0.07614617940199336
2015-08-03,0.4194106988783434
2015-08-04,0.07448637450199203
2015-08-05,-0.42785625
2015-08-06,0.20839352262644187
2015-08-07,0.19499934747145187
2015-08-08,-0.09532201630837658
2015-08-09,0.09049487657196088
2015-08-10,-0.18198548308590895
2015-08-11,-0.1062802110817942
2015-08-12,-0.42364973039215686
2015-08-13,0.028051529116045245
2015-08-14,0.03892080750688709
2015-08-15,-0.2319338062088429
2015-08-16,-0.20903025404157044
2015-08-17,0.20755346687211085
2015-08-18,-0.0839302985074627
2015-08-19,0.3552977924944811
2015-08-20,0.07742530282637954
2015-08-21,-0.22648136439267888
2015-08-22,0.30711940343476946
2015-08-23,-0.08329698924731181
2015-08-24,-0.40398664264264267
2015-08-25,-0.20489893805309736
2015-08-26,-0.5309830867326085
2015-08-27,-0.17230994604054256
2015-08-28,0.09446523702031606
2015-08-29,-0.2749857446808511
2015-08-30,-0.5797964836520667
2015-08-31,-0.6412329666430091
2015-09-01,0.07607723455308937
2015-09-02,0.5870074402730375
2015-09-03,-0.4362797184207936
2015-09-04,-0.12718925476603124
2015-09-05,0.09200413749204331
2015-09-06,0.14435634765625002
2015-09-07,-0.12764303586321937
2015-09-08,0.12084544480171489
2015-09-09,0.5151561725562184
2015-09-10,0.22800349946977733
2015-09-11,-0.07867935377875135
2015-09-12,-0.11738606183476938
2015-09-13,-0.05090403041825095
2015-09-14,-0.1248438286163522
2015-09-15,0.0538034420289855
2015-09-16,0.45261285956006786
2015-09-17,0.3351781174929023
2015-09-18,0.5336465328467153
2015-09-19,0.2072569809069213
2015-09-20,0.20672488619119878
2015-09-21,0.42656757624398073
2015-09-22,0.23780633663366332
2015-09-23,-0.3532833097595474
2015-09-24,-0.27473329775880473
2015-09-25,0.21814566712517192
2015-09-26,0.28026304909560723
2015-09-27,0.022808641975308616
2015-09-28,0.1370341121495327
2015-09-29,0.45261500974658875
2015-09-30,0.41353299319727893
2015-10-01,0.050149168053244556
2015-10-02,0.2798610835401158
2015-10-03,0.42189975550122244
2015-10-04,0.29165055555555564
2015-10-05,0.05092649006622514
2015-10-06,0.4076155590304926
2015-10-07,0.29916606174876265
2015-10-08,-0.04853460330465656
2015-10-09,0.18161163498098862
2015-10-10,-0.2437673790776154
2015-10-11,0.6790518867924529
2015-10-12,-0.06239102420856611
2015-10-13,-0.04252868525896415
2015-10-14,-0.3611339016393443
2015-10-15,0.023798138297872338
2015-10-16,0.09887864768683276
2015-10-17,0.4077979552469137
2015-10-18,-0.41654240967296613
2015-10-19,0.16802141587677727
2015-10-20,-0.4175205868190428
2015-10-21,0.052028075801749306
2015-10-22,-0.04083293908177541
2015-10-23,0.19143326610192282
2015-10-24,-0.15019059645351962
2015-10-25,0.08301014150943398
2015-10-26,-0.16750286916602902
2015-10-27,-0.1729737623762376
2015-10-28,0.6059421817625458
2015-10-29,-0.105591465437788
2015-10-30,-0.8020396916509523
2015-10-31,0.03959191888619854
2015-11-01,-0.040690433212996396
2015-11-02,-0.04673804347826089
2015-11-03,-0.20393458102934922
2015-11-04,-0.42549727137646903
2015-11-05,0.2807948619257087
2015-11-06,-0.23488171766887797
2015-11-07,0.23332358318098717
2015-11-08,0.0022568757192175013
2015-11-09,-0.1204043804915318
2015-11-10,-0.27594214992025523
2015-11-11,-0.49877718049127806
2015-11-12,-0.2959082904884319
2015-11-13,-0.2634685405405406
2015-11-14,0.032875789018590604
2015-11-15,-0.06907481091746137
2015-11-16,0.03485297901669475
2015-11-17,-0.05188294448913919
2015-11-18,-0.258140519187359
2015-11-19,-0.02240596052122306
2015-11-20,-0.3009205804749339
2015-11-21,-0.010379594470046084
2015-11-22,-0.1387943421949557
2015-11-23,0.05546124412141942
2015-11-24,0.00508925081433225
2015-11-25,-0.4888633381924199
2015-11-26,-0.02769411764705884
2015-11-27,-0.12365520661157026
2015-11-28,-0.6267089415566927
2015-11-29,0.10183215480171998
2015-11-30,-0.04578925925925928
2015-12-01,-0.002318498691410897
2015-12-02,0.12172928475033742
2015-12-03,-0.10645845886442645
2015-12-04,0.2603876442307692
2015-12-05,-0.015579873844799762
2015-12-06,0.004614842288589311
2015-12-07,-0.11380055909650007
2015-12-08,0.05484874371859298
2015-12-09,-0.19367638062871712
2015-12-10,0.11693010153652622
2015-12-11,0.13869676855895197
2015-12-12,-0.2186674502712477
2015-12-13,0.1559023023578364
2015-12-14,0.1475323545331528
2015-12-15,0.05642892538975502
2015-12-16,-0.15593384160218487
2015-12-17,0.2724653311529027
2015-12-18,0.04876199092001597
2015-12-19,0.2579897929628835
2015-12-20,-0.35980531217661266
2015-12-21,-0.02099710144927534
2015-12-22,0.3854053905390538
2015-12-23,0.34870398876404496
2015-12-24,-0.312459241086032
2015-12-25,-0.3972102396514161
2015-12-26,0.11038017031630176
2015-12-27,-0.0838713189823875
2015-12-28,-0.10814437199192671
2015-12-29,-0.2581327184466019
2015-12-30,-0.06385252463054186
2015-12-31,0.13615740655987796
2016-01-01,-0.06271290527654166
2016-01-02,0.1669952595014303
2016-01-03,-0.23699822393822395
2016-01-04,0.31484576142131976
2016-01-05,-0.17171542610571744
2016-01-06,0.02361000348553503
2016-01-07,-0.2815186217884883
2016-01-08,-0.28982013081395347
2016-01-09,0.39594054834054826
2016-01-10,0.16271266968325795
2016-01-11,-0.024605401429171923
2016-01-12,0.3929424061941632
2016-01-13,-0.7148892659446451
2016-01-14,-0.23767653958944288
2016-01-15,0.00911294583883752
2016-01-16,0.6993571825121443
2016-01-17,0.49880463917525775
2016-01-18,0.4119444285714286
2016-01-19,-0.28080784508440915
2016-01-20,0.18593404701931152
2016-01-21,0.01356114763897193
2016-01-22,-0.016557673975214498
2016-01-23,0.24862401129943498
2016-01-24,0.08774678624813152
2016-01-25,-0.19028816503800214
2016-01-26,0.12543690221270526
2016-01-27,-0.6890068855368234
2016-01-28,-0.23564031413612566
2016-01-29,-0.5991051833889057
2016-01-30,-0.5367108775617446
2016-01-31,0.17245380333951757
2016-02-01,0.19256535433070865
2016-02-02,0.19095176233635452
2016-02-03,0.09411754780652418
2016-02-04,-0.2198680059523809
2016-02-05,-0.42384094488188984
2016-02-06,0.04609102362204725
2016-02-07,-0.022120058074603533
2016-02-08,0.11159846582984667
2016-02-09,0.006944187242798356
2016-02-10,-0.01136666666666666
2016-02-11,0.0404630664652568
2016-02-12,0.08347752293577979
2016-02-13,0.21299656357388314
2016-02-14,0.7328029119895887
2016-02-15,0.39642239382239386
2016-02-16,0.6653188358173924
2016-02-17,0.3482548881193394
2016-02-18,0.1235238842975206
2016-02-19,-0.31855381727158955
2016-02-20,0.3377046762589928
2016-02-21,-0.026757987551867226
2016-02-22,-0.4501408312363016
2016-02-23,0.5694464697406341
2016-02-24,0.18365081967213115
2016-02-25,0.5682377641080504
2016-02-26,0.014771973307912294
2016-02-27,-0.06178917765709852
2016-02-28,-0.44791079295154185
2016-02-29,0.2912408031088083
2016-03-01,0.2267398165137615
2016-03-02,-0.0713888977002379
2016-03-03,-0.03164432251908397
2016-03-04,0.5702644067796608
2016-03-05,-0.04849175572519084
2016-03-06,-0.00022141689373296803
2016-03-07,0.4010983822648294
2016-03-08,-0.28041885553470924
2016-03-09,-0.186240018172378
2016-03-10,-0.555598184801559
2016-03-11,-0.23332162962962957
2016-03-12,-0.467562660588479
2016-03-13,0.1344247191011236
2016-03-14,0.7043949887133184
2016-03-15,-0.16353028286189686
2016-03-16,0.16642042606516289
2016-03-17,-0.4601657039711192
2016-03-18,0.3867218333333333
2016-03-19,-0.212925
2016-03-20,0.7268507559395249
2016-03-21,0.8847342499999999
2016-03-22,-0.042350187265917584
2016-03-23,0.5835254942058624
2016-03-24,0.2743393428063943
2016-03-25,0.30550625
2016-03-26,-0.19548380952380953
2016-03-27,0.47366402788150375
2016-03-28,0.415159326868226
2016-03-29,-0.09090660970092988
2016-03-30,-0.28314695187165784
2016-03-31,0.14535073891625616
2016-04-01,-0.47800326648749225
2016-04-02,-0.06008081632653061
2016-04-03,-0.17150833662583959
2016-04-04,-0.011052441613588093
2016-04-05,-0.03093554317548747
2016-04-06,-0.14673545053003537
2016-04-07,-0.3053115713199446
2016-04-08,0.03825109530909508
2016-04-09,0.060267409470752084
2016-04-10,0.7452543120240837
2016-04-11,-0.33788992790937183
2016-04-12,-0.29850431460674154
2016-04-13,-0.0699639608420688
2016-04-14,-0.13017374742904153
2016-04-15,-0.03229454258222034
2016-04-16,-0.24342400970088923
2016-04-17,0.20783140223831467
2016-04-18,0.01997029132791327
2016-04-19,0.21425739750445633
2016-04-20,0.38286174757281555
2016-04-21,0.018853916464190674
2016-04-22,0.16206600110926234
2016-04-23,0.5348164230438521
2016-04-24,0.10631883967560818
2016-04-25,0.708585668449198
2016-04-26,-0.1042379970104634
2016-04-27,0.06270933026584867
2016-04-28,0.15594616600790512
2016-04-29,-0.020168822292323908
2016-04-30,0.6258813214285714
2016-05-01,0.10753592124814267
2016-05-02,-0.06963362800565759
2016-05-03,-0.17857178103315344
2016-05-04,-0.15542828438948997
2016-05-05,-0.34655961478720093
2016-05-06,0.01459178554332216
2016-05-07,-0.35826833496892385
2016-05-08,-0.12128111871030775
2016-05-09,-0.29017199392822296
2016-05-10,-0.06174885155253086
2016-05-11,-0.061672225676095725
2016-05-12,-0.1371477467811159
2016-05-13,-0.030327593884518344
2016-05-14,-0.15944530465949822
2016-05-15,-0.39191170101624084
2016-05-16,-0.0946254913639071
2016-05-17,-0.25340763737969574
2016-05-18,0.07391203045685278
2016-05-19,-0.22996054577913796
2016-05-20,0.08881759697256386
2016-05-21,0.11236064000000001
2016-05-22,0.5572807976366323
2016-05-23,0.11305095381526105
2016-05-24,0.04201342372881354
2016-05-25,-0.10917986090111885
2016-05-26,0.10081723614274864
2016-05-27,0.09605904761904761
2016-05-28,0.07844222771257979
2016-05-29,-0.10014110429447853
2016-05-30,0.3364533510912528
2016-05-31,-0.26293715712477145
2016-06-01,-0.27569392797319936
2016-06-02,0.22464340855106887
2016-06-03,-0.27929596752368063
2016-06-04,0.4712871686108165
2016-06-05,0.006120619906868449
2016-06-06,0.0631965009940358
2016-06-07,0.22446850353892817
2016-06-08,-0.18576391659111519
2016-06-09,0.21211275109170302
2016-06-10,-0.05131036691904487
2016-06-11,0.1792782338308458
2016-06-12,-0.1553158496732026
2016-06-13,0.2915516078838175
2016-06-14,-0.014068158118103552
2016-06-15,-0.02805791855203618
2016-06-16,0.05291877928483353
2016-06-17,0.3489231396534149
2016-06-18,0.2163288256227758
2016-06-19,-0.017635180677775697
2016-06-20,-0.3273156987635818
2016-06-21,0.3045127775613557
2016-06-22,-0.00144198994252874
2016-06-23,-0.3910952108649035
2016-06-24,0.12641006289308176
2016-06-25,-0.08544148822269808
2016-06-26,-0.14573461174242427
2016-06-27,-0.08785695067264573
2016-06-28,0.05980427163198247
2016-06-29,0.5799121686171483
2016-06-30,-0.28013476562500006
2016-07-01,0.5232340870161014
2016-07-02,0.4834238021638331
2016-07-03,0.3058458028169015
2016-07-04,0.14466033574720208
2016-07-05,-0.3466243076923078
2016-07-06,0.011937914110429446
2016-07-07,0.15338275290215586
2016-07-08,0.13396779778393353
2016-07-09,-0.3822807798928109
2016-07-10,0.3067645101663586
2016-07-11,0.412675925925926
2016-07-12,0.17635505938242282
2016-07-13,0.6323959272241696
2016-07-14,0.5194153142159853
2016-07-15,-0.22792848884061534
2016-07-16,-0.08185622557230597
2016-07-17,-0.33317389319313784
2016-07-18,0.26929472920696323
2016-07-19,-0.379600283768445
2016-07-20,0.15939973572938693
2016-07-21,0.5683593455289172
2016-07-22,-0.13597149090909083
2016-07-23,-0.03721190243902438
2016-07-24,0.1554902152561794
2016-07-25,-0.6073108316526278
2016-07-26,0.1505665820642978
2016-07-27,0.2240895138226883
2016-07-28,0.04348446984627515
2016-07-29,-0.07880038291011689
2016-07-30,0.11596349206349207
2016-07-31,0.29667099002302383
2016-08-01,0.4413837622005324
2016-08-02,0.29132113594040965
2016-08-03,-0.525575018102824
2016-08-04,0.12561280140289344
2016-08-05,-0.2969977261961156
2016-08-06,-0.4282311238406983
2016-08-07,0.018847976514992693
2016-08-08,-0.42796872133553476
2016-08-09,-0.08836058975462763
2016-08-10,0.20018761214630781
2016-08-11,-0.05331750219876871
2016-08-12,-0.08319150709036333
2016-08-13,-0.13414138678223186
2016-08-14,-0.154556511627907
2016-08-15,0.6846675901102174
2016-08-16,-0.042550464807436864
2016-08-17,-0.04620531570426335
2016-08-18,0.04397908990420045
2016-08-19,-0.26836815687540355
2016-08-20,-0.04389324215607402
2016-08-21,-0.005519143946056881
2016-08-22,-0.11095200504413621
2016-08-23,-0.3323713605082054
2016-08-24,-0.345002998928954
2016-08-25,-0.22320647580095432
2016-08-26,0.40702306397306404
2016-08-27,-0.1577224849094567
2016-08-28,-0.3532276954522228
2016-08-29,-0.3364364915572232
2016-08-30,-0.4069240374609781
2016-08-31,0.02404999999999999
2016-09-01,-0.17368208168642948
2016-09-02,0.8848153125
2016-09-03,0.3080565373328986
2016-09-04,0.5691387469586376
2016-09-05,-0.3436923604309501
2016-09-06,0.09088431575318857
2016-09-07,0.06568916876574306
2016-09-08,0.26399477791116444
2016-09-09,-0.02338754227733935
2016-09-10,0.14940740365111563
2016-09-11,0.11730591900311524
2016-09-12,0.10404484188698808
2016-09-13,-0.24442548227904895
2016-09-14,-0.08430450725744844
2016-09-15,-0.2926965619442798
2016-09-16,-0.12146958410924891
2016-09-17,0.2951477661334804
2016-09-18,-0.33323288256227757
2016-09-19,0.1502442098092643
2016-09-20,-0.6450092825293878
2016-09-21,-0.16079329309188464
2016-09-22,0.09915771513353118
2016-09-23,-0.01632484186313974
2016-09-24,0.049149242874109274
2016-09-25,-0.2750014954486346
2016-09-26,-0.4431550432276657
2016-09-27,0.10987432882618066
2016-09-28,-0.3496573320719017
2016-09-29,0.3939570656457606
2016-09-30,-0.036280165816326544
2016-10-01,0.22240402144772117
2016-10-02,-0.29677158081705146
2016-10-03,0.05067595780122155
2016-10-04,0.06519815331473361
2016-10-05,0.5555836186994997
2016-10-06,0.5543327962577963
2016-10-07,0.17745358851674642
2016-10-08,0.1551489776951673
2016-10-09,-0.013122595281306711
2016-10-10,0.14184068167604755
2016-10-11,0.12303822102425878
2016-10-12,-0.41205699758272896
2016-10-13,-0.08768071676918963
2016-10-14,-0.1265767333236024
2016-10-15,-0.1453358585858586
2016-10-16,0.1658130915273448
2016-10-17,-0.025255090054815972
2016-10-18,-0.04292379922111643
2016-10-19,-0.021516918098083156
2016-10-20,-0.12604359088878966
2016-10-21,-0.290846851403856
2016-10-22,0.2342569493941553
2016-10-23,0.1750888711607499
2016-10-24,-0.09365107042253523
2016-10-25,-0.1678801755291688
2016-10-26,-0.09384042739193785
2016-10-27,0.056849141630901295
2016-10-28,-0.0064327388535031635
2016-10-29,-0.17827579693034235
2016-10-30,-0.11158081334723673
2016-10-31,0.40138435171386
2016-11-01,-0.003909304347826096
2016-11-02,0.07835758157389634
2016-11-03,0.12212627874237447
2016-11-04,-0.488965155646444
2016-11-05,0.1936475846925972
2016-11-06,0.12524142000749341
2016-11-07,0.7680419427017067
2016-11-08,-0.21769527840481562
2016-11-09,-0.12460687499999999
2016-11-10,-0.4135633193277312
2016-11-11,0.40301142191142186
2016-11-12,0.10708383727322711
2016-11-13,0.0022637409686914562
2016-11-14,-0.16601185918591857
2016-11-15,-0.040528793328973176
2016-11-16,0.36937171928489915
2016-11-17,-0.0601945910106086
2016-11-18,-0.009052273317744877
2016-11-19,0.18755745098039212
2016-11-20,-0.09085095486111111
2016-11-21,-0.36022597994942196
2016-11-22,-0.027008103262818228
2016-11-23,-0.11884278967785462
2016-11-24,-0.1378793973941368
2016-11-25,-0.3590061796536796
2016-11-26,0.06977489520260831
2016-11-27,0.12920244484197976
2016-11-28,0.24334949044585982
2016-11-29,0.01890333651389701
2016-11-30,0.017337346580946822
2016-12-01,0.1318832595217006
2016-12-02,0.16351099476439784
2016-12-03,0.18828574080243685
2016-12-04,0.5910100954706483
2016-12-05,-0.20216139175943587
2016-12-06,-0.0980650033715441
2016-12-07,-0.16662490954787745
2016-12-08,-0.0017483772581528096
2016-12-09,0.008584301608654223
2016-12-10,0.01354365560862271
2016-12-11,0.45639172967863895
2016-12-12,0.1583592171294747
2016-12-13,-0.3370046425673849
2016-12-14,-0.45843002031694424
2016-12-15,0.1346699419279907
2016-12-16,-0.23796765904460038
2016-12-17,-0.21083879544535
2016-12-18,0.19614182742897235
2016-12-19,0.20798468574415255
2016-12-20,0.4933361793522852
2016-12-21,0.38357528205128205
2016-12-22,0.1921499526963103
2016-12-23,0.43577481371087917
2016-12-24,0.09492091611479027
2016-12-25,0.8125291550023102
2016-12-26,-0.308636687821094
2016-12-27,0.7340509606587373
2016-12-28,0.007931832370844393
2016-12-29,0.0174288455946496
2016-12-30,0.4241326535687641
2016-12-31,-0.09569736842105261
2017-01-01,-0.13563670305065773
2017-01-02,0.38186190975865686
2017-01-03,-0.0953887008637405
2017-01-04,0.29246399516713656
2017-01-05,-0.12590675503441243
2017-01-06,-0.509299116719243
2017-01-07,0.14038266088696233
2017-01-08,0.2636430972388957
2017-01-09,-0.4747423110869712
2017-01-10,-0.30112935452081796
2017-01-11,0.3643525490196079
2017-01-12,0.35025048602673137
2017-01-13,0.11350352877307275
2017-01-14,0.8528906396588487
2017-01-15,-0.049570656844690024
2017-01-16,-0.42216410331842785
2017-01-17,-0.004550439367311089
2017-01-18,-0.04886255144032923
2017-01-19,0.8290320018578727
2017-01-20,0.10036892857142858
2017-01-21,-0.09101416430594901
2017-01-22,-0.3471541112454655
2017-01-23,-0.517638625567242
2017-01-24,0.11693686991440348
2017-01-25,-0.017914919203307
2017-01-26,0.12185848112778537
2017-01-27,-0.46199564162623397
2017-01-28,0.18222552870090633
2017-01-29,0.2213917316692668
2017-01-30,-0.5924985355951861
2017-01-31,0.056561444308445556
2017-02-01,-0.39338495989304806
2017-02-02,0.1314272308578008
2017-02-03,0.2979708035714286
2017-02-04,-0.036615527950310554
2017-02-05,0.0778589337044994
2017-02-06,-0.01470287335506463
2017-02-07,0.11134836309523809
2017-02-08,0.3284616298811545
2017-02-09,0.22065723359209596
2017-02-10,0.22895604875642922
2017-02-11,-0.5632154469341045
2017-02-12,-0.40157798515853393
2017-02-13,0.7293968843618933
2017-02-14,-0.20150872933884292
2017-02-15,0.011524479598034343
2017-02-16,0.03992919361793877
2017-02-17,-0.3513291191797652
2017-02-18,-0.03951940564635959
2017-02-19,0.4040123496391339
2017-02-20,-0.10161738166851352
2017-02-21,-0.42006533271205587
2017-02-22,0.16361931415057154
2017-02-23,-0.05357466266866566
2017-02-24,-0.26472788235294115
2017-02-25,-0.4223966828478964
2017-02-26,0.20757538461538463
2017-02-27,0.6605354436619717
2017-02-28,0.44288238434163696
2017-03-01,-0.0014625109193193311
2017-03-02,0.07721015752308527
2017-03-03,0.011958528265107212
2017-03-04,-0.08197855093256813
2017-03-05,-0.04258115534400693
2017-03-06,0.028902566377289145
2017-03-07,-0.30069497967020553
2017-03-08,0.03743266929607594
2017-03-09,0.514020439691028
2017-03-10,-0.1401220368744513
2017-03-11,0.3313355608591885
2017-03-12,0.02334920443004304
2017-03-13,-0.4596217760807981
2017-03-14,0.017690583333333298
2017-03-15,-0.22565889720097496
2017-03-16,-0.3232859693877552
2017-03-17,0.441605819125278
2017-03-18,0.021588972602739752
2017-03-19,0.5011874670879412
2017-03-20,0.24386691435275715
2017-03-21,-0.13408109197758644
2017-03-22,0.04696007502679528
2017-03-23,-0.06590275154004104
2017-03-24,0.00100421032283008
2017-03-25,0.086192746868628
2017-03-26,-0.006399587723316542
2017-03-27,-0.27348644786910203
2017-03-28,0.03766976760319112
2017-03-29,0.036974983567046454
2017-03-30,-0.2916162578836719
2017-03-31,0.016622268273268737
2017-04-01,-0.2327764150943396
2017-04-02,-0.14863749999999998
2017-04-03,0.29220985915492964
2017-04-04,0.44819296167247386
2017-04-05,0.05468057204533191
2017-04-06,-0.005325659824046912
2017-04-07,0.5645407538280328
2017-04-08,-0.01715668670172803
2017-04-09,0.1938239
2017-04-10,-0.1980379050789353
2017-04-11,-0.6174695867768594
2017-04-12,0.11022312925170069
2017-04-13,0.30933391066545124
2017-04-14,-0.40743552077386275
2017-04-15,0.072792628992629
2017-04-16,0.2686868752814047
2017-04-17,-0.2138168464113053
2017-04-18,0.18304086993855154
2017-04-19,0.2856169030732861
2017-04-20,-0.35306232221163014
2017-04-21,-0.33008337182448033
2017-04-22,0.07569620132953467
2017-04-23,0.044948932584269664
2017-04-24,0.12326430057803471
2017-04-25,0.11596221218961625
2017-04-26,-0.09391802232854865
2017-04-27,0.08140188298587761
2017-04-28,0.32067960602549245
2017-04-29,0.6481245922746781
2017-04-30,0.05170905015410479
