date,avg_compound,post_count,weighted_compound,consumer_sentiment,investor_sentiment,Close,High,Low,Open,Volume,Daily Return
2015-04-10,0.109634693877551,49,-0.0349221826809015,0.0929625,0.9099,97.38545989990234,97.52204679097512,96.89375820739689,97.18514033303984,3251500,0.0016857063620525
2015-04-13,0.1413124031007751,129,0.0364738784370477,0.1413124031007751,,96.98480224609376,98.25049385461348,96.9483786163475,97.49471916834716,4201500,-0.0041141424420073
2015-04-14,0.1029022222222222,90,0.0067664844177146,0.1029022222222222,,97.12141418457033,97.70417851670769,96.6205978301872,96.89377165023232,5389300,0.001408591194834
2015-04-15,0.0955964285714285,84,-0.0184356348470806,0.0848807228915662,0.985,97.41278076171876,97.82253447911492,97.30350986176752,97.35814183819429,4307300,0.0030000240378988
2015-04-16,-0.3849279220779221,308,-0.3412918153244988,-0.3884042345276873,0.6823,98.43263244628906,98.61475064569684,97.33995103823824,97.56759357717377,6379100,0.0104693827298183
2015-04-17,-0.2088803468208092,173,-0.0775337281670347,-0.2272370588235294,0.8313333333333333,97.1487274169922,98.15946079650412,96.55685545510973,98.15946079650412,9663500,-0.0130434897186911
2015-04-20,-0.054095652173913,138,0.0479214016796988,-0.054095652173913,,98.54187774658205,98.79683621236872,97.72236343005538,98.18675603393667,8094200,0.0143403868134064
2015-04-21,-0.0351757352941176,136,-0.1940264649066323,-0.0351757352941176,,98.05018615722656,99.24303073487889,97.9591305389574,99.18839875333704,4579400,-0.0049896714026491
2015-04-22,0.0912242718446602,103,0.1051828193832599,0.0921186274509804,0.0,98.28693389892578,98.5692083927296,97.40367983458684,98.35977422348606,4060500,0.002414556779317
2015-04-23,0.0304587155963302,109,-0.2829955391855944,0.035762037037037,-0.5423,99.2521514892578,100.07166605611192,97.98645947098842,98.30515765057078,5983800,0.0098204059486139
2015-04-24,0.0471258823529411,85,0.0333886146943354,0.0359630952380952,0.9848,99.73472595214844,100.5997715767248,99.4251355023888,99.73472595214844,6355600,0.0048621058148332
2015-04-27,0.0173780219780219,91,-0.3712635157545604,-0.0001160919540229,0.397875,100.30841064453124,101.67426586389296,100.22645571887811,101.52857130588691,8479100,0.0057521057676346
2015-04-28,0.0249168674698795,83,-0.0137028571428571,0.0140256097560975,0.918,100.08985137939452,101.20985552097412,99.1519654036112,100.84562613647928,7324500,-0.0021788727757958
2015-04-29,0.1721153846153846,78,0.5123011067193677,0.1779103896103896,-0.2741,99.98968505859376,100.50870965777524,99.48887574898214,99.85310512230716,6024700,-0.0010007640077424
2015-04-30,0.113422,100,-0.4206330696202532,0.113422,,98.99717712402344,100.33571621144544,98.0501834366834,99.87132353993005,7770300,-0.0099261032174339
2015-05-01,0.050585294117647,102,-0.1923797830248883,0.050585294117647,,100.63619232177734,100.77277920981048,99.49797983333067,100.11716770492956,6205100,0.0165561811494943
2015-05-04,-0.0401203592814371,167,0.0410117822668922,-0.040362048192771,0.0,101.10060119628906,101.55588626477426,100.61800013523056,101.51036192618504,7566200,0.0046147301860031
2015-05-05,-0.0376877192982456,114,0.0796968279397628,-0.0512348214285714,0.72095,100.9002685546875,103.16759306058373,100.67262603420704,103.14027012256342,14619300,-0.0019815178073235
2015-05-06,0.0011878378378378,74,0.0918438244047619,0.0011878378378378,,99.9077606201172,101.94743586504264,99.45247553303834,101.58320640595976,8975300,-0.009836524211354
2015-05-07,-0.0842,113,-0.1724531142039285,-0.0842,,99.4888916015625,99.96238499936334,98.9971829112894,99.79848210260565,8291200,-0.0041925573744703
2015-05-08,-0.0045,71,0.1370297875927174,-0.0045,,100.26287078857422,100.8001037943299,99.77116211798014,100.39945768825562,6260600,0.0077795538230678
2015-05-11,0.1728053571428571,56,0.7232216559459014,0.1728053571428571,,98.88788604736328,100.2901644745015,98.7877228063465,100.2901644745015,6728500,-0.0137137978435745
2015-05-12,-0.0459818181818181,55,-0.2825933797909408,-0.0459818181818181,,99.4706573486328,99.85310199956736,98.0410628343957,98.88789314837676,6345000,0.0058932526982162
2015-05-13,0.119916129032258,62,0.1966146376811595,0.0931254237288135,0.6467999999999999,99.42512512207033,100.04431290404172,99.05178814529349,99.88951074822636,4141400,-0.0004577453067683
2015-05-14,0.0038399999999999,60,0.0512404266389177,-0.0128661016949152,0.9895,100.09896087646484,100.16270049889842,99.26123813959572,99.88042602056372,4662000,0.0067773186462398
2015-05-15,-0.1947740740740741,81,-0.2910168375325803,-0.1947740740740741,,100.43587493896484,100.790996687299,99.87131903148853,100.25375676860254,5852200,0.0033658097901314
2015-05-18,0.1736696428571428,56,0.4352506358588572,0.1476148148148148,0.87715,100.46319580078124,100.83652591071134,100.17181366116574,100.5906750526694,4868900,0.0002720229383474
2015-05-19,-0.0230388888888888,54,0.0094472622478386,-0.0230388888888888,,100.67262268066406,101.06416808073148,100.59067471062812,100.79100123351353,4549600,0.0020846129591387
2015-05-20,0.1840105263157894,57,0.0389631864406779,0.1840105263157894,,100.3448257446289,100.90027408078988,100.18092284302242,100.87295808837192,4393500,-0.0032560683064246
2015-05-21,0.1272574468085106,47,-0.4671777598710717,0.1272574468085106,,100.51781463623048,100.745457120133,100.07163731296876,100.1991165481864,4880600,0.0017239443122041
2015-05-22,0.19916,35,0.3159005012531328,0.19916,,100.39945220947266,100.98221646568688,100.27197296261942,100.43587584387328,4267700,-0.0011775268611455
2015-05-26,0.1375098360655737,61,0.4662803626858356,0.1375098360655737,,99.6527862548828,100.93668638402976,99.0335983569182,100.31749848606516,5970800,-0.0074369524749199
2015-05-27,0.1872764705882353,51,-0.0733337146702557,0.1872764705882353,,100.49961853027344,100.71815339623969,99.52530885843036,99.71652773453808,3984200,0.0084978283820853
2015-05-28,-0.0247057692307692,52,-0.0829025284450063,-0.0059823529411764,-0.9796,100.64530181884766,100.65440946411016,99.79847143397689,100.2628640829958,3392000,0.001449590463175
2015-05-29,0.0801414634146341,41,-0.481606647763075,0.0801414634146341,,100.49961853027344,100.636198479566,99.62547211931032,100.46319489476272,5264900,-0.0014474921922975
2015-06-01,0.2520756097560975,41,0.2554943469785575,0.2520756097560975,,101.03685760498048,101.77441716395012,100.66352747594468,101.51035794802408,6778900,0.0053456827256035
2015-06-02,0.1211706666666666,75,0.17299468719923,0.1211706666666666,,100.84564208984376,101.30092715571212,100.18092283695248,101.00043734493528,4425900,-0.0018925322864286
2015-06-03,0.034515625,64,0.4060137538326764,0.034515625,,101.2280731201172,101.81994505565382,100.61799283988483,100.84563535762211,4510300,0.0037922415123574
2015-06-04,0.0777918918918918,37,-0.4298991364421415,0.0966027777777777,-0.5994,100.43587493896484,101.30091367011772,100.15359351167776,101.0277398881232,5748200,-0.00782587435219
2015-06-05,0.1526205882352941,34,-0.2110733333333333,0.1526205882352941,,100.43587493896484,100.86383700834608,99.98058993370589,100.43587493896484,4323500,0.0
2015-06-08,0.0539560975609756,41,-0.0573149789029535,0.0539560975609756,,99.51619720458984,100.3812359350598,99.44334993650244,100.19001706665374,6068100,-0.0091568648646103
2015-06-09,0.1560666666666666,39,0.1311531574740208,0.1560666666666666,,98.8150634765625,99.62547725099876,98.02287194146744,99.57083832136917,7711800,-0.007045423234832
2015-06-10,0.0657625,48,-0.4148623670212766,0.0553702127659574,0.5542,100.16270446777344,100.39034697792746,99.00628357291411,99.16107881251531,5128700,0.0136380116937391
2015-06-11,0.0128385542168674,83,0.0745904418561656,0.0128385542168674,,100.72725677490234,101.03684724298154,100.17180851431525,100.17180851431525,5036300,0.0056363524739944
2015-06-12,0.2782415094339622,53,0.1898033665835411,0.2503078431372549,0.99055,100.11717224121094,100.64530452708316,99.74384214057577,100.46319329951938,4009900,-0.0060567968713253
2015-06-15,0.094112,50,-0.0376256207078711,0.0796653061224489,0.802,100.32660675048828,100.53604091529546,99.18839420655333,99.49798468389656,5742200,0.0020918939737206
2015-06-16,0.2485417910447761,67,0.5452910874897793,0.2485417910447761,,101.1279067993164,101.33734096602652,100.07164916143851,100.48140290213894,3848300,0.0079869146857618
2015-06-17,0.0992113636363636,44,0.1478066597294484,0.0992113636363636,,101.51943969726562,101.92920033461633,100.9639914833949,101.25537358353225,4732300,0.0038716602601713
2015-06-18,0.209454,50,0.3692793650793651,0.2142551020408163,-0.0258,103.09473419189452,103.39522395243696,101.60139998126252,101.82904247614051,6929900,0.0155171708918655
2015-06-19,0.2103809523809524,84,-0.2731340119978185,0.2103809523809524,,102.54841613769533,103.33150704799704,102.34808958662757,102.7396350417784,9587700,-0.0052991848563509
2015-06-22,0.3135069306930693,101,0.3126945967741935,0.3135069306930693,,103.37701416015624,104.23295220948842,103.14026400770518,103.2586425574797,5906200,0.008080066505838
2015-06-23,0.0845306451612903,62,-0.1598495518565941,0.0845306451612903,,104.17832946777344,104.27848578839664,103.5500338697182,103.74125275888748,6003100,0.0077513876186803
2015-06-24,0.1086484848484848,66,-0.3852182536439177,0.0951307692307692,0.9873,103.59555053710938,104.31490170335434,103.54091855770534,104.0781584945381,5636200,-0.005594051408209
2015-06-25,0.0630049382716049,81,-0.0514597560975609,0.0630049382716049,,104.21473693847656,104.9705117291123,104.16010495986126,104.36953912304992,6213500,0.0059769594172423
2015-06-26,0.23031,60,0.3191797330696985,0.23031,,104.70643615722656,104.87944667005732,104.17831086828066,104.68822781502732,9509600,0.0047181352004013
2015-06-29,0.18202,75,0.0088857621110673,0.18202,,102.93994903564452,104.88856842671048,102.89441775337453,103.95068236757386,7618200,-0.016870855187254
2015-06-30,0.2720261538461538,65,0.2342207538802661,0.2720261538461538,,103.9324722290039,104.58808382244818,103.3952391964918,103.74125333876576,6946700,0.0096417688434613
2015-07-01,0.1276280701754386,57,0.0438273345701917,0.1276280701754386,,105.44363403320312,105.55354045199442,104.72009916470655,105.2787778987672,5435400,0.0145398427631888
2015-07-02,0.1717827586206896,58,0.2499415803814714,0.1574122807017544,0.9909,105.2970962524414,105.93819954245512,104.82084210485826,105.67259761159178,5549500,-0.0013897261992655
2015-07-06,0.1589514285714285,70,-0.0815129175580056,0.1360676470588235,0.937,105.96568298339844,106.11222488298768,104.65599445270465,104.8391718271912,5880500,0.0063495267652409
2015-07-07,-0.013435,80,-0.2855969553012309,-0.013435,,107.2479019165039,107.33033348594265,105.19636413412022,106.6251127876996,8359900,0.0121003224535094
2015-07-08,0.0752728155339805,103,0.1426505263157894,0.0752728155339805,,105.49860382080078,106.86324216607402,105.4253328658525,106.6983860111918,8445200,-0.0163107908354702
2015-07-09,0.2600080459770115,87,0.0259428162853297,0.2493458823529412,0.71315,105.87410736083984,107.348652168118,105.79168277549655,107.00062560638578,7016800,0.0035593223648426
2015-07-10,0.1298120689655172,58,0.5242149028077754,0.1298120689655172,,106.64342498779295,107.5501302498107,105.93820434927753,107.2021037319408,7020700,0.0072663434538451
2015-07-13,0.0831672413793103,58,0.0202124630333755,0.0831672413793103,,108.11795806884766,108.3560781405252,107.38526265022088,107.84319553998726,7595200,0.013826760357926
2015-07-14,0.1628569444444444,72,0.1452629488574537,0.1290115942028985,0.9413,107.93479919433594,108.20040115436048,107.79741790639186,108.09965534236834,5061700,-0.0016940652393294
2015-07-15,0.2801458823529412,85,0.1857394247038916,0.2723380952380952,0.936,108.3469467163086,108.89646489913588,107.93480283856104,108.1088196083324,4845200,0.0038184860216452
2015-07-16,0.258970652173913,92,-0.1294391464311994,0.2598088888888888,0.22125,109.05215454101562,109.1254254914322,108.56674672263512,108.98804420627674,6303000,0.0065087927817062
2015-07-17,0.1758227586206896,145,0.1509801673772303,0.1758227586206896,,108.8598175048828,108.89645297806112,108.0996471583124,108.70412198450153,5109900,-0.0017637160580855
2015-07-20,0.1393193277310924,119,0.2384615130591414,0.1393193277310924,,109.51925659179688,109.81233342864344,108.88730682367344,109.25365461660736,6951000,0.0060576905420999
2015-07-21,0.1886244094488189,127,0.2252879344587884,0.1886244094488189,,109.27195739746094,109.7207367157846,108.83234568206504,109.6841012415846,4785200,-0.0022580430330866
2015-07-22,0.1835510869565217,92,-0.2526471689566661,0.1835510869565217,,109.29026794433594,109.62913381943052,108.92392022565124,109.24447185918729,4714100,0.000167568581282
2015-07-23,0.2087214285714285,84,-0.5410843421529539,0.1922308641975308,0.6539666666666667,108.80487823486328,109.601677143608,108.59422599073946,109.2628112123038,3347200,-0.004441289408494
2015-07-24,0.2396213483146067,89,0.1908710929519917,0.2451655172413793,-0.0015499999999999,108.9056167602539,109.72073684654482,108.60337933837016,109.30859300193,4320900,0.000925864051547
2015-07-27,0.1536875,64,-0.0307599779735682,0.1353209677419355,0.72305,108.3011474609375,108.80487652319871,107.87068935091474,108.64917400281632,5179300,-0.0055503959969952
2015-07-28,0.2210169491525423,59,0.6272212217290215,0.2116379310344827,0.765,108.49347686767578,108.8964601115334,107.95311932477809,108.69496848960458,6447300,0.0017758759832868
2015-07-29,0.2737048387096774,62,0.402968647717485,0.2528166666666667,0.90035,109.7573699951172,109.77569122676832,108.44768841966469,108.8506646784568,6083500,0.0116494849638095
2015-07-30,0.3084585365853658,41,0.3780036144578313,0.2844948717948718,0.7757499999999999,109.93138885498048,110.22446567946564,108.99720866052854,109.63831203049529,4430100,0.0015854867866369
2015-07-31,0.1732023809523809,42,-0.4305481923601637,0.1732023809523809,,109.9039077758789,110.56333234053454,109.53756001912552,110.0138141991556,5767300,-0.0002499839162207
2015-08-03,0.0861792452830188,53,0.4194106988783434,0.0714596153846153,0.8516,110.92969512939452,111.48837396196213,110.05961821576317,110.70988225305425,8426900,0.0093334929965134
2015-08-04,0.1598490566037735,53,0.074486374501992,0.1551431372549019,0.27985,111.45172119140624,111.80890832566443,110.46258436384416,111.27770443817714,12624400,0.0047059181169009
2015-08-05,0.0221939999999999,50,-0.42785625,0.0697268292682926,-0.1943444444444444,101.23064422607422,104.3629035377352,100.28730358433144,101.50540675692228,61011200,-0.0917085609452225
2015-08-06,0.2374121212121212,66,0.2083935226264418,0.2179875,0.859,99.41724395751952,101.11159443611916,95.46985726764449,101.11159443611916,57175200,-0.0179135506092887
2015-08-07,0.343630612244898,49,0.1949993474714518,0.3191340425531915,0.9193,100.14993286132812,100.3422638581672,98.6021242712894,99.60041472928766,15791600,0.0073698372097468
2015-08-10,-0.0684051282051282,78,-0.1819854830859089,-0.0684051282051282,,101.66112518310548,101.66112518310548,100.50713207587748,100.74525919046488,11617000,0.0150892993994296
2015-08-11,0.037852,50,-0.1062802110817942,0.0047374999999999,0.8326,98.91350555419922,101.1940094201984,98.8677094695902,101.05662815387284,13574000,-0.0270272399991384
2015-08-12,-0.0924691489361702,94,-0.4236497303921568,-0.0985892473118279,0.4767,97.98848724365234,98.40063107668136,96.63300967225096,97.99764785883131,16923500,-0.0093517897820335
2015-08-13,0.0278662790697674,86,0.0280515291160452,0.0078107142857142,0.8702000000000001,98.47388458251952,99.38059672643388,97.768671013643,98.18996842962788,9754500,0.0049536160065439
2015-08-14,-0.0529572727272727,110,0.038920807506887,-0.0587629629629629,0.26055,98.14420318603516,98.61128981156844,97.55804252188008,98.55634008797698,7104500,-0.0033479068880247
2015-08-17,-0.0014397058823529,68,0.2075534668721108,-0.0014397058823529,,99.87518310546876,100.08582835772552,97.85111323811589,98.27241771763455,7954000,0.0176371080842387
2015-08-18,0.0150230769230769,52,-0.0839302985074627,0.0150230769230769,,97.94271087646484,99.14249308331978,97.81449019729727,98.95016206456845,12021500,-0.019348872952385
2015-08-19,0.2366966101694915,59,0.3552977924944811,0.2153175438596491,0.8460000000000001,97.4939193725586,98.68454780229712,96.87113029950342,97.6129864080337,9484400,-0.0045821838081683
2015-08-20,0.127984375,64,0.0774253028263795,0.09573,0.6118,91.60491180419922,96.16592743714808,91.3667916815474,95.56145253925604,34651300,-0.0604038447347203
2015-08-21,0.0992140350877193,57,-0.2264813643926788,0.0696381818181818,0.91255,90.5241928100586,92.16359380167177,88.48181552672429,89.29693571424382,30875700,-0.0117976096789504
2015-08-24,0.1506333333333333,51,-0.4039866426426426,0.1506333333333333,,87.33697509765625,91.58659242728191,82.42793318455374,85.52355749309498,30159200,-0.0352084632125898
2015-08-25,0.130165,40,-0.2048989380530973,0.0837837837837837,0.7022,87.82238006591797,91.66901402787458,87.66668454085118,91.33930873435172,19079400,0.0055578403959943
2015-08-26,-0.093903448275862,58,-0.5309830867326085,-0.0898090909090909,-0.1689666666666666,90.8813705444336,91.11949063226912,88.1612478766429,90.38680215142602,13755900,0.0348315597484332
2015-08-27,-0.3029495145631068,103,-0.1723099460405425,-0.3029495145631068,,93.57401275634766,93.98615658372212,91.38509392124288,92.82300303452304,17532200,0.0296280986497401
